Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.E,Xc1.Q,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda.1,Xc2.lambda.2,Xc2.lambda.3,Xc2.lambda.4,Xc2.lambda.5,Xc2.lambda.6,Xc2.lambda.7,Xc2.lambda.8,Xc2.lambda.9,Xc2.lambda.10,Xc2.lambda.11,Xc2.lambda.12,Xc2.lambda.13,Xc2.lambda.14,Xc2.lambda.15,Xc2.lambda.16,Xc2.lambda.17,Xc2.lambda.18,Xc2.lambda.19,Xc2.lambda.20,Xc2.lambda.21,Xc2.lambda.22,Xc2.lambda.23,Xc2.lambda.24,Xc2.lambda.25,Xc2.lambda.26,Xc2.lambda.27,Xc2.lambda.28,Xc2.lambda.29,Xc2.lambda.30,protection
3.322102,4.706311,3.875786,3.322102,2.214735,4.706311,4.706311,5.259995,3.04526,1.384209,9.689464,4.706311,4.152627,1.937893,7.751571,5.536837,4.429469,1.107367,2.214735,3.875786,0.024404,0.023287,0.021469,0.023858,0.023272,0.02477,0.021204,0.02285,0.022672,0.023158,0.024495,0.024918,0.026113,0.021979,0.023204,0.025455,0.022692,0.025712,0.025494,0.025486,0.024781,0.023563,0.024495,0.024841,0.023951,0.024892,0.026342,0.025022,0.024087,0.024695,Trans-Golgi
8.412014,4.206007,2.365879,4.994633,0.788626,6.046135,2.365879,10.252142,2.365879,4.731758,9.200641,6.046135,2.628754,2.103004,4.206007,6.046135,5.78326,1.051502,2.89163,8.67489,0.023409,0.024963,0.023071,0.023964,0.024949,0.023497,0.022913,0.023502,0.025507,0.023818,0.024875,0.023543,0.026048,0.024611,0.024642,0.024319,0.024053,0.024693,0.024818,0.025489,0.024452,0.024802,0.025077,0.025369,0.02447,0.025448,0.025243,0.023605,0.026827,0.025149,Trans-Golgi
4.518895,4.016796,3.012597,4.769945,0.502099,3.514696,2.008398,3.765746,3.765746,5.523094,7.782542,3.765746,2.259448,8.284641,5.020995,7.531492,4.769945,3.012597,6.527293,5.020995,0.024178,0.025426,0.023614,0.02374,0.025084,0.024241,0.024033,0.025385,0.025232,0.024843,0.024305,0.026285,0.025055,0.024604,0.024862,0.023201,0.025549,0.023749,0.024706,0.023969,0.025524,0.02665,0.024638,0.02662,0.025912,0.024748,0.025186,0.025492,0.02548,0.026639,Trans-Golgi
4.308543,4.055099,3.548212,3.548212,1.520662,2.787881,2.02755,4.308543,2.787881,5.068874,8.363642,4.81543,2.02755,6.336093,5.575762,5.829205,3.548212,2.280993,4.308543,3.801656,0.022629,0.024981,0.024166,0.024498,0.025914,0.026468,0.025216,0.024076,0.024766,0.023479,0.02566,0.027879,0.025781,0.026522,0.024733,0.025845,0.025658,0.027259,0.024314,0.023211,0.025615,0.026464,0.023254,0.023496,0.025916,0.024153,0.022792,0.024297,0.024201,0.023314,Trans-Golgi
4.588486,4.843402,2.804075,3.313906,1.019664,3.823738,2.294243,4.843402,3.568822,4.843402,11.216299,5.098318,2.039327,5.353234,3.568822,4.588486,4.33357,1.529495,3.058991,6.372897,0.022872,0.0257,0.023892,0.024013,0.026545,0.025885,0.024035,0.02381,0.024167,0.026976,0.026085,0.024276,0.024638,0.026828,0.024839,0.026251,0.025301,0.024026,0.024955,0.025819,0.024266,0.023772,0.02526,0.023359,0.025534,0.025507,0.024834,0.023662,0.025111,0.022865,Trans-Golgi
11.577472,0.938714,3.754856,2.816142,3.129047,3.441951,2.190333,9.700045,2.503237,10.325854,13.4549,5.006475,5.319379,6.883903,4.69357,9.074235,5.319379,0.625809,1.564523,6.258093,0.021883,0.020888,0.022745,0.020759,0.02159,0.021782,0.0232,0.021842,0.023715,0.022518,0.022668,0.02319,0.022907,0.023541,0.023285,0.023782,0.02308,0.023236,0.024295,0.023017,0.024138,0.02507,0.024907,0.023929,0.023684,0.023024,0.02157,0.02159,0.022893,0.022367,Trans-Golgi
17.920576,10.200943,12.957955,14.336461,15.163565,14.06076,6.616828,20.401887,5.789725,10.752346,17.369174,15.439266,4.68692,12.130852,15.439266,26.191612,26.467313,5.238322,11.579449,16.54207,0.024378,0.023178,0.023972,0.025349,0.024144,0.024186,0.023475,0.023756,0.025138,0.024769,0.024766,0.022981,0.024286,0.023935,0.024984,0.023377,0.02487,0.02355,0.024411,0.024086,0.024905,0.024604,0.024189,0.022828,0.024266,0.023402,0.024273,0.023823,0.024576,0.023841,Trans-Golgi
29.869038,25.497959,11.65621,24.526608,11.170534,27.683498,9.956346,36.911331,11.170534,19.184179,29.140525,18.698503,8.984995,10.927697,20.15553,28.412012,17.484315,10.442021,5.34243,37.397007,0.026561,0.025061,0.024932,0.025474,0.025617,0.025758,0.025369,0.0248,0.025358,0.025565,0.024177,0.024919,0.025031,0.025296,0.024929,0.025105,0.025884,0.025494,0.025273,0.024943,0.025289,0.025008,0.026237,0.024137,0.02502,0.02496,0.024723,0.024856,0.026568,0.024815,Trans-Golgi
9.360442,5.616265,11.499972,13.372061,1.872088,11.232531,8.558119,13.104619,4.279059,13.372061,14.441826,10.96509,3.476736,6.68603,8.82556,18.453444,9.895325,3.209295,9.360442,10.162766,0.022951,0.024696,0.023689,0.024118,0.025097,0.023773,0.024672,0.0245,0.024388,0.023298,0.022782,0.023679,0.026018,0.024351,0.024041,0.024491,0.024216,0.024098,0.024063,0.024247,0.024017,0.025129,0.025703,0.025751,0.024571,0.024677,0.024361,0.025652,0.025376,0.024153,Trans-Golgi
14.034778,6.604601,13.209203,26.143214,3.027109,15.685928,7.705368,15.685928,3.577492,7.154985,17.337079,12.658819,3.577492,9.081327,7.98056,14.30997,7.705368,2.476726,6.054218,11.007669,0.02359,0.023383,0.02404,0.022779,0.023651,0.023573,0.024251,0.023833,0.02441,0.024693,0.023085,0.024741,0.02442,0.024181,0.023002,0.024364,0.024224,0.02394,0.023674,0.023577,0.024311,0.023769,0.024898,0.024096,0.025651,0.02365,0.025287,0.025951,0.025597,0.024187,Trans-Golgi
9.14632,4.442499,6.533086,10.452938,2.351911,13.588819,8.36235,9.14632,5.487792,8.36235,13.588819,12.020878,3.397205,8.884997,7.317056,12.020878,6.271763,2.351911,6.533086,9.14632,0.023191,0.024543,0.023672,0.024683,0.025768,0.024609,0.024692,0.023869,0.023885,0.024005,0.023975,0.02442,0.024348,0.025357,0.024265,0.025308,0.024553,0.02496,0.024479,0.025114,0.025391,0.024572,0.024689,0.025496,0.024493,0.025203,0.024846,0.024366,0.025442,0.024485,Trans-Golgi
13.802667,8.030643,9.787346,10.289261,1.756703,10.289261,5.521067,16.814158,3.262449,7.528728,12.798837,9.034473,3.764364,6.27394,8.532558,10.540219,8.783516,4.517237,5.772024,8.2816,0.022974,0.023638,0.024911,0.025723,0.025007,0.026172,0.025644,0.025431,0.025459,0.024412,0.025388,0.024386,0.024206,0.025537,0.025888,0.025919,0.025284,0.025388,0.025763,0.024508,0.024616,0.02483,0.024855,0.024906,0.024921,0.024058,0.025065,0.025716,0.024399,0.024037,Trans-Golgi
8.160885,3.808413,9.249003,14.689593,2.720295,9.249003,5.984649,10.60915,3.536383,8.704944,19.314094,10.065091,3.536383,7.888855,8.704944,15.233652,6.800737,1.904206,8.976973,10.337121,0.023334,0.02422,0.022929,0.02338,0.023964,0.024644,0.02391,0.024103,0.025695,0.024226,0.023077,0.024538,0.024926,0.025454,0.02326,0.024208,0.023458,0.02379,0.024736,0.024429,0.02509,0.024087,0.023968,0.026207,0.024425,0.02458,0.024965,0.024541,0.024439,0.023388,Trans-Golgi
12.486558,7.214455,9.156809,11.099162,2.497312,8.046893,7.491935,11.65412,6.382018,8.87933,16.926223,7.769414,4.439665,6.659497,11.931599,16.648743,13.318995,3.05227,6.382018,9.989246,0.023295,0.025059,0.023052,0.023205,0.024264,0.025081,0.024294,0.024411,0.024207,0.022917,0.023686,0.024391,0.02516,0.024313,0.023658,0.024368,0.024498,0.023948,0.024005,0.023948,0.025306,0.023048,0.023428,0.024307,0.023676,0.025084,0.022552,0.025062,0.025321,0.022975,Trans-Golgi
6.593769,3.692511,8.176274,7.648772,2.110006,9.758778,4.220012,10.55003,2.901258,6.593769,16.352547,5.802517,3.42876,7.912523,7.121271,11.605033,4.747514,2.637508,6.85752,5.802517,0.024175,0.024958,0.024345,0.023817,0.02502,0.025694,0.025153,0.023896,0.025987,0.024407,0.023165,0.024221,0.02458,0.025443,0.023197,0.025197,0.025945,0.024878,0.023579,0.02481,0.025328,0.023619,0.024425,0.024155,0.023882,0.02462,0.024777,0.025679,0.023861,0.023435,Trans-Golgi
6.955186,7.470385,10.561579,16.743967,2.060796,13.910372,7.212786,10.561579,3.863992,7.985584,17.001566,11.849576,3.091194,7.470385,8.500783,13.137574,7.727985,2.833594,7.212786,10.04638,0.022438,0.024135,0.023814,0.023734,0.023571,0.024872,0.024525,0.024105,0.025703,0.024343,0.023993,0.025633,0.024751,0.024325,0.024565,0.024249,0.025554,0.02466,0.024198,0.026185,0.025556,0.024,0.024708,0.025531,0.025755,0.024869,0.025663,0.0266,0.025236,0.025125,Trans-Golgi
12.924944,9.693708,15.617641,24.234271,1.615618,17.233259,10.770787,17.771798,7.80882,16.15618,13.463484,16.42545,3.769775,8.34736,8.07809,23.157192,17.771798,3.231236,9.962978,14.540562,0.023945,0.023232,0.023898,0.023056,0.023586,0.024358,0.024592,0.023297,0.024028,0.02374,0.02449,0.02452,0.024368,0.024913,0.024161,0.024162,0.025106,0.025095,0.025774,0.025097,0.023813,0.025508,0.025054,0.024208,0.024478,0.023772,0.024578,0.024675,0.024297,0.02493,Trans-Golgi
9.305445,11.999126,5.632243,7.836164,4.162962,9.795205,6.122003,11.999126,2.693681,6.122003,13.713287,4.897603,4.652722,3.673202,7.836164,9.795205,8.325924,2.203921,4.897603,13.468407,0.023,0.025111,0.023368,0.025616,0.026142,0.025769,0.024509,0.025627,0.024422,0.023786,0.024031,0.024613,0.025556,0.026507,0.02564,0.026234,0.025403,0.023589,0.024529,0.026446,0.026753,0.025779,0.026767,0.026136,0.02465,0.026357,0.025486,0.024207,0.024214,0.024871,Trans-Golgi
15.217924,13.349056,9.61132,13.082075,6.140566,16.018867,9.878301,15.484905,8.009433,13.883018,22.693395,12.01415,6.140566,8.810377,16.285848,22.960376,8.810377,2.40283,6.407547,17.887735,0.023489,0.02499,0.025161,0.023938,0.024004,0.024831,0.024644,0.02367,0.024061,0.024312,0.02516,0.024588,0.02554,0.024047,0.023961,0.024101,0.023933,0.024805,0.025585,0.024395,0.023598,0.023945,0.024195,0.024828,0.02379,0.024031,0.024877,0.025083,0.025004,0.024452,Trans-Golgi
16.799011,7.044746,10.296168,10.56712,2.438566,11.109023,5.419036,12.463782,5.960939,10.838071,16.528059,6.502843,1.896662,10.296168,12.463782,17.882818,11.379975,4.877132,5.148084,12.19283,0.02434,0.02494,0.024495,0.022991,0.023508,0.024449,0.024396,0.023682,0.024032,0.025111,0.024534,0.023918,0.024929,0.024634,0.024581,0.024466,0.024309,0.024535,0.025265,0.023836,0.024368,0.024629,0.024185,0.024376,0.024942,0.023803,0.024507,0.024105,0.023518,0.023666,Trans-Golgi
28.707619,16.4803,4.784603,15.682866,6.11366,15.948677,12.227319,20.201658,8.505961,9.303395,29.770865,9.569206,3.455547,11.695697,19.404224,24.454639,16.214489,3.987169,4.784603,21.530715,0.024919,0.024862,0.024735,0.024795,0.025592,0.025389,0.024473,0.023958,0.024427,0.023541,0.02303,0.024338,0.025047,0.023624,0.025067,0.024704,0.024637,0.023844,0.023002,0.025778,0.024793,0.023874,0.024444,0.025152,0.024391,0.024126,0.024741,0.024608,0.0245,0.023799,Trans-Golgi
1.135515,0.567757,3.690423,1.987151,3.122666,1.987151,0.283879,0.567757,0.283879,5.109816,3.974302,4.542059,1.135515,3.974302,0,2.27103,2.838787,1.135515,1.419393,4.25818,0.021552,0.02211,0.024074,0.025482,0.025172,0.025055,0.020068,0.023515,0.023036,0.02396,0.024635,0.02433,0.025553,0.023444,0.024552,0.025485,0.025071,0.02478,0.023386,0.024493,0.022714,0.023695,0.025907,0.025627,0.024732,0.023374,0.022939,0.021543,0.021375,0.024464,Trans-Golgi
28.707619,16.4803,4.784603,15.682866,6.11366,15.948677,12.227319,20.201658,8.505961,9.303395,29.770865,9.569206,3.455547,11.695697,19.404224,24.454639,16.214489,3.987169,4.784603,21.530715,0.024919,0.024862,0.024735,0.024795,0.025592,0.025389,0.024473,0.023958,0.024427,0.023541,0.02303,0.024338,0.025047,0.023624,0.025067,0.024704,0.024637,0.023844,0.023002,0.025778,0.024793,0.023874,0.024444,0.025152,0.024391,0.024126,0.024741,0.024608,0.0245,0.023799,Trans-Golgi
16.780631,7.791007,14.982706,11.386857,7.791007,10.487895,8.390316,13.184782,8.68997,14.683052,46.746044,10.18824,4.794466,13.484436,15.881669,28.167488,14.083744,2.696887,6.592391,14.982706,0.025193,0.024199,0.022089,0.023584,0.02302,0.022083,0.022815,0.02269,0.023398,0.022681,0.021978,0.023667,0.022351,0.022633,0.024513,0.02353,0.023311,0.023597,0.022606,0.024276,0.022393,0.024424,0.023436,0.022402,0.024795,0.024195,0.022017,0.025046,0.024059,0.023366,Trans-Golgi
25.87402,12.642987,12.642987,13.231033,1.176092,19.111492,21.463676,22.93379,5.292413,12.93701,15.289194,10.290803,9.99678,9.99678,22.93379,27.638158,19.993561,1.176092,3.528275,20.581607,0.021633,0.024098,0.023226,0.022627,0.022545,0.022816,0.022608,0.023019,0.023035,0.024525,0.023228,0.023209,0.023548,0.024676,0.024935,0.024211,0.022626,0.024029,0.024175,0.024169,0.024551,0.023254,0.023939,0.022911,0.02396,0.024318,0.024097,0.023231,0.023192,0.023588,Trans-Golgi
5.625286,4.602507,3.579727,3.324032,2.812643,2.045558,2.556948,4.602507,2.045558,6.39237,8.182234,4.346812,2.045558,5.113896,3.579727,6.39237,3.579727,0.255695,4.091117,4.346812,0.023126,0.023552,0.022463,0.023366,0.022466,0.025115,0.022604,0.023341,0.025581,0.023606,0.025588,0.022905,0.024605,0.025278,0.026218,0.026953,0.024613,0.027015,0.028407,0.025793,0.025782,0.025854,0.026549,0.02414,0.023589,0.026604,0.024636,0.024137,0.025074,0.025345,Trans-Golgi
51.498014,35.590251,36.39912,41.791582,12.672286,52.576507,35.320628,43.139698,18.603995,43.139698,80.617311,36.668743,19.143241,31.545904,34.511758,69.562763,45.02706,9.167186,19.682487,55.272738,0.023897,0.024915,0.023716,0.02398,0.025056,0.024098,0.024037,0.023964,0.024699,0.024068,0.024502,0.023838,0.024815,0.024512,0.024835,0.024276,0.024536,0.023939,0.024181,0.0243,0.024521,0.023896,0.024194,0.024219,0.024442,0.024811,0.024235,0.024485,0.024932,0.024477,Trans-Golgi
2.247078,1.997402,0.749026,0.998701,1.248377,1.997402,0.998701,2.496753,1.248377,1.248377,2.496753,1.498052,0.499351,0.499351,2.746428,1.747727,1.248377,0.249675,1.747727,1.498052,0.019715,0.023881,0.025064,0.022655,0.022024,0.026401,0.025227,0.025296,0.020773,0.023962,0.022959,0.023095,0.026038,0.026938,0.028296,0.026269,0.025295,0.025395,0.029635,0.028614,0.024601,0.02125,0.024631,0.026273,0.023978,0.025991,0.026719,0.027194,0.027123,0.025033,Trans-Golgi
3.994455,4.793346,3.461861,2.66297,4.260752,4.527049,2.929267,3.461861,1.331485,4.260752,5.059643,4.260752,1.065188,2.396673,5.059643,6.124831,7.190019,1.864079,1.331485,6.923722,0.024149,0.024379,0.022171,0.022631,0.025956,0.022364,0.025027,0.023376,0.023846,0.022549,0.023771,0.023932,0.025751,0.023927,0.025374,0.024404,0.024843,0.025902,0.024423,0.024403,0.023307,0.027014,0.025384,0.024403,0.025805,0.02671,0.023847,0.024998,0.024848,0.024208,Trans-Golgi
12.08533,12.08533,4.502378,7.81992,1.895738,8.293854,6.161149,12.559265,4.028443,6.398116,10.663527,8.056887,2.369673,7.345985,15.402872,6.635083,6.635083,4.028443,6.872051,9.004756,0.024126,0.024538,0.023887,0.025362,0.024558,0.024639,0.02415,0.024145,0.024915,0.026857,0.023085,0.025351,0.025568,0.0253,0.025538,0.026461,0.025478,0.026837,0.025433,0.025438,0.025794,0.025751,0.025789,0.025877,0.02766,0.025785,0.027114,0.026485,0.02562,0.025491,Trans-Golgi
4.64913,5.423985,7.74855,4.907415,1.807995,5.423985,3.09942,6.19884,3.09942,6.71541,9.298261,6.457125,1.03314,4.390845,3.61599,11.622826,5.1657,1.291425,2.324565,4.13256,0.023381,0.024163,0.023192,0.022934,0.024028,0.024351,0.023624,0.025092,0.024403,0.023106,0.024636,0.024147,0.023536,0.024273,0.023956,0.025134,0.024588,0.025656,0.025506,0.026375,0.026268,0.02594,0.026215,0.025292,0.024332,0.025637,0.026167,0.025677,0.024098,0.026011,Trans-Golgi
42.144621,39.636012,14.800789,30.1033,5.268078,56.94541,33.11363,26.089527,11.539598,14.800789,62.213487,39.385151,11.790459,13.797346,15.553372,43.148064,20.068867,4.013773,7.525825,23.330058,0.025266,0.025112,0.024727,0.024414,0.02485,0.025374,0.024226,0.025819,0.024968,0.024468,0.024694,0.025256,0.025948,0.024295,0.025187,0.025139,0.025186,0.02523,0.025878,0.025638,0.023975,0.024586,0.024812,0.024439,0.02502,0.02467,0.024535,0.024111,0.02519,0.026127,Trans-Golgi
21.132756,21.878618,15.16586,18.646549,5.966896,29.088617,16.408963,15.16586,7.45862,17.403446,30.0831,30.33172,8.204482,14.171377,11.18793,19.143791,12.928274,2.734827,9.696206,14.917239,0.024843,0.025512,0.024349,0.025075,0.025579,0.02533,0.025544,0.024195,0.025703,0.025675,0.024952,0.025239,0.026122,0.024848,0.025536,0.025325,0.024203,0.024489,0.025278,0.023119,0.024957,0.025322,0.02442,0.024749,0.025927,0.025344,0.024089,0.025487,0.024939,0.025231,Trans-Golgi
11.232023,10.21093,5.105465,5.360738,7.147651,9.189837,5.360738,13.529482,4.084372,2.552733,12.253116,2.042186,1.53164,5.616012,7.402924,10.466203,8.168744,2.297459,2.042186,8.934564,0.023513,0.025329,0.02491,0.025469,0.025738,0.025186,0.024623,0.024785,0.022954,0.025497,0.025033,0.025225,0.025006,0.025237,0.024485,0.023974,0.023209,0.023964,0.025812,0.025419,0.02604,0.025001,0.024678,0.025959,0.024028,0.025441,0.025149,0.023993,0.024803,0.024264,Trans-Golgi
9.183523,6.122348,3.617751,5.287483,4.452617,4.730906,2.782886,11.409831,0.834866,11.966408,18.088757,3.617751,3.617751,7.79208,5.84406,12.244697,9.7401,3.339463,4.452617,10.296677,0.021845,0.023261,0.024951,0.023218,0.02387,0.024432,0.024232,0.024907,0.024356,0.023781,0.023494,0.024578,0.026173,0.024455,0.024768,0.024422,0.025483,0.022739,0.023539,0.023432,0.025414,0.024386,0.023392,0.024139,0.02443,0.023505,0.022698,0.023447,0.02421,0.024154,Trans-Golgi
9.253147,3.46993,4.048252,5.783217,1.156643,7.807342,5.494056,13.301398,4.048252,9.253147,16.771328,4.048252,5.783217,15.036363,4.626573,14.747202,8.963986,0.867482,4.048252,12.144755,0.021789,0.022098,0.022055,0.021716,0.023393,0.023836,0.022772,0.022401,0.024298,0.023907,0.024151,0.025308,0.02477,0.024307,0.023669,0.024773,0.0243,0.02445,0.024133,0.025302,0.023089,0.025125,0.025551,0.023547,0.024054,0.023471,0.02276,0.023332,0.022236,0.024247,Trans-Golgi
9.604853,13.649001,11.374167,13.143482,5.813463,17.945909,12.385205,9.604853,5.560704,13.396242,24.51765,14.660038,6.571741,11.374167,13.649001,13.90176,8.593815,2.780352,6.066223,13.396242,0.024025,0.025828,0.025106,0.024387,0.025526,0.024773,0.025178,0.025794,0.025593,0.024258,0.023996,0.024734,0.025715,0.024276,0.024444,0.024838,0.025553,0.025734,0.025739,0.026358,0.024673,0.024626,0.023929,0.024105,0.02494,0.024582,0.024161,0.024402,0.024901,0.025067,Trans-Golgi
10.31846,8.466429,4.762366,6.349821,3.174911,24.605558,12.964219,6.349821,3.968638,5.556094,17.462009,13.228795,5.291518,3.174911,3.704062,10.583036,7.408125,0.529152,0.793728,6.085245,0.02613,0.024656,0.024275,0.02407,0.024562,0.02696,0.02183,0.026886,0.023658,0.024488,0.023077,0.02322,0.025379,0.022825,0.025309,0.026439,0.024303,0.024359,0.024661,0.024666,0.022887,0.025333,0.025679,0.023901,0.024444,0.02262,0.026007,0.023885,0.024305,0.024609,Trans-Golgi
13.625585,10.152397,8.549387,7.213545,4.007525,16.564437,7.747882,13.625585,7.213545,6.946377,16.831605,12.022575,5.076198,6.679208,10.419565,19.770457,12.289743,3.20602,5.610535,13.091248,0.024329,0.024364,0.025096,0.02455,0.024966,0.023699,0.024355,0.02437,0.025162,0.024419,0.025333,0.024062,0.023985,0.02412,0.023444,0.024419,0.024479,0.024265,0.024778,0.024532,0.02418,0.023979,0.02402,0.024847,0.024013,0.026178,0.023729,0.023103,0.02524,0.024813,Trans-Golgi
10.307705,8.721905,7.664704,13.215007,3.171602,14.272207,7.664704,10.836306,6.871804,10.836306,15.593708,13.215007,3.435902,7.929004,10.307705,18.76531,11.100606,3.435902,5.550303,11.629206,0.023441,0.024334,0.025199,0.023929,0.025238,0.024261,0.02359,0.024359,0.025276,0.024022,0.024613,0.025288,0.023843,0.02477,0.025331,0.025958,0.02543,0.024967,0.024782,0.024318,0.024352,0.024472,0.023922,0.023759,0.024159,0.024308,0.024361,0.02435,0.024845,0.024223,Trans-Golgi
10.987534,7.813358,3.906679,6.592521,1.709172,7.080856,7.325023,6.592521,2.197507,4.639181,9.766697,6.836688,0.97667,5.860018,9.766697,7.813358,3.174177,2.441674,3.662511,7.813358,0.024393,0.025443,0.025191,0.025142,0.0255,0.025589,0.024575,0.023509,0.024357,0.024809,0.025252,0.024601,0.024491,0.026951,0.026525,0.025698,0.023939,0.025092,0.024271,0.025223,0.025895,0.025616,0.02628,0.026039,0.025265,0.025537,0.025695,0.024556,0.024372,0.026029,Trans-Golgi
14.120873,16.642457,11.34713,20.676993,3.530218,24.963686,8.06907,18.659725,4.79101,13.112239,27.485271,22.442102,4.79101,15.633824,16.138141,28.746063,8.825546,2.773743,6.051803,13.868715,0.024067,0.026499,0.025409,0.024435,0.024065,0.025551,0.024656,0.02547,0.02617,0.025746,0.023785,0.025151,0.026302,0.025691,0.02474,0.024984,0.024319,0.024594,0.025417,0.025308,0.025061,0.022995,0.025202,0.025292,0.025446,0.024516,0.023758,0.024324,0.024759,0.024131,Trans-Golgi
15.344371,12.833474,6.695725,14.507405,1.95292,16.181337,15.623359,17.855268,4.184828,10.043588,23.714028,18.134257,6.137748,6.974714,18.413245,36.268513,15.344371,2.231908,5.579771,20.645154,0.022542,0.024317,0.022986,0.023218,0.024204,0.023496,0.02339,0.024099,0.024307,0.023918,0.024329,0.023768,0.023254,0.024088,0.02526,0.023669,0.024338,0.024399,0.02378,0.024807,0.024611,0.024345,0.024438,0.023593,0.023818,0.024019,0.02413,0.024767,0.024216,0.024906,Trans-Golgi
11.544508,7.303668,0.235602,3.769635,0.235602,4.24084,2.12042,4.947646,0.471204,0.235602,9.65969,0.471204,0.235602,0.471204,8.010475,1.884818,0.706807,0.471204,0.471204,3.769635,0.025384,0.02491,0.024007,0.024519,0.026592,0.026821,0.025111,0.02581,0.024928,0.025519,0.028152,0.02389,0.027181,0.025757,0.026138,0.025559,0.026316,0.027983,0.025955,0.027093,0.02618,0.026348,0.024366,0.023721,0.025093,0.025665,0.020537,0.025698,0.024868,0.0243,Trans-Golgi
16.165826,10.335528,8.21542,12.72065,5.565285,11.130569,9.275474,19.345989,7.420379,7.685393,19.345989,6.890352,5.300271,5.035257,11.92561,15.635799,10.600542,4.770244,5.300271,14.840759,0.024769,0.024694,0.024043,0.023471,0.023752,0.024861,0.024733,0.02385,0.0237,0.023945,0.025505,0.025242,0.024962,0.024605,0.023996,0.024935,0.025175,0.024662,0.024719,0.024441,0.025461,0.024516,0.023037,0.024647,0.02424,0.024707,0.024512,0.023904,0.025321,0.024578,Trans-Golgi
4.005761,3.004321,2.002881,1.752521,0.50072,1.502161,1.2518,3.505041,1.2518,1.00144,3.755401,4.506482,1.502161,2.253241,5.758282,3.505041,3.505041,1.2518,3.254681,2.753961,0.026757,0.024808,0.025676,0.024388,0.024916,0.025311,0.024902,0.027734,0.024563,0.024413,0.024162,0.027995,0.023846,0.023946,0.024529,0.026818,0.023322,0.02467,0.023799,0.024111,0.023991,0.025911,0.025439,0.024367,0.024871,0.027208,0.02443,0.023985,0.025775,0.023002,Trans-Golgi
